gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
TWNK,Ovary/Fallopian Tube,-0.28949021031888944,-0.5150422663109286,-0.03659955238437723,0.993,0.932,56,1839.0,1.0,False,0.20399999999999985
RAPGEFL1,Ovary/Fallopian Tube,-0.013636471326523875,-0.2629951919451657,0.2504937474122888,0.5425,0.448,56,1998.0,1.0,False,0.5569999999999999
RAPGEF2,Ovary/Fallopian Tube,-0.5479318053562897,-0.7228327318339343,-0.34828422007046717,1.0,1.0,56,1802.0,1.0,True,0.0
CCND1,Ovary/Fallopian Tube,-0.07581783636534292,-0.34654743167420193,0.17708890018619416,0.714,0.522,56,2520.0,1.0,False,0.5569999999999999
ATP5F1B,Ovary/Fallopian Tube,-0.33395729747111025,-0.5469648364332753,-0.0896844390492677,0.9965,0.9675,56,1870.0,1.0,False,0.12315789473684201
KRT18,Ovary/Fallopian Tube,-0.19804205129377425,-0.45236558879355915,0.048481783213065066,0.939,0.788,56,1936.0,1.0,False,0.4066434782608696
ELK3,Ovary/Fallopian Tube,-0.47594707506443945,-0.6577297997147991,-0.2582263237905628,1.0,0.9995,56,2197.0,1.0,True,0.005142857142856576
NEDD9,Ovary/Fallopian Tube,-0.3057572094031792,-0.5391280782781589,-0.06670512364662468,0.989,0.946,56,1965.0,1.0,False,0.17408955223880612
PTP4A1,Ovary/Fallopian Tube,-0.46179186891437923,-0.6550734422800484,-0.25948755163602183,1.0,0.999,56,1837.0,1.0,True,0.009000000000000008
CCND3,Ovary/Fallopian Tube,-0.523820504804701,-0.6963803994608457,-0.3154379073987328,1.0,0.9995,56,1435.0,1.0,True,0.005142857142856576
BCL6,Ovary/Fallopian Tube,-0.0525638927321328,-0.30303225444535536,0.2218561589764232,0.6625,0.478,56,2096.0,1.0,False,0.5569999999999999
EVA1A,Ovary/Fallopian Tube,-0.43030744889944406,-0.607820152914214,-0.18561301550919618,0.999,0.9945,56,1834.0,1.0,True,0.03210810810810781
DOCK7,Ovary/Fallopian Tube,-0.08086252472982092,-0.3192495881256426,0.20581515800831962,0.7145,0.539,56,2218.0,1.0,False,0.5569999999999999
AKT3,Ovary/Fallopian Tube,-0.23922242270554916,-0.47064328137425765,0.026406265937682694,0.959,0.8645,56,1872.0,1.0,False,0.3080842105263157
F3,Ovary/Fallopian Tube,-0.1296133144363903,-0.4013964159386396,0.11861640352068048,0.8185,0.6285,56,2188.0,1.0,False,0.5099240506329114
TNFAIP3,Ovary/Fallopian Tube,-0.4320882235163014,-0.6297029990090441,-0.19702380229376354,1.0,0.996,56,1918.0,1.0,True,0.024685714285714307
MYB,Ovary/Fallopian Tube,-0.017048143310479102,-0.26044623258551974,0.23594510068369812,0.555,0.457,56,2014.0,1.0,False,0.5569999999999999
SGK1,Ovary/Fallopian Tube,-0.12732544283106292,-0.38320022433286566,0.11950286722506576,0.8285,0.62,56,1939.0,1.0,False,0.5162264150943396
CCND2,Ovary/Fallopian Tube,-0.6366747104860003,-0.7735490556494828,-0.4616928190373837,1.0,1.0,56,1435.0,1.0,True,0.0
YPEL5,Ovary/Fallopian Tube,-0.22456448238808507,-0.48721396746532714,0.006728266004895511,0.9555,0.841,56,1768.0,1.0,False,0.3434400000000001
DNAJC15,Ovary/Fallopian Tube,-0.3730758496427936,-0.5917560815462368,-0.13733858278038724,0.998,0.981,56,1859.0,1.0,False,0.078923076923077
DUSP4,Ovary/Fallopian Tube,0.00767785265947285,-0.27272706189662776,0.26180296833543437,0.4825,0.46,56,2603.0,1.0,False,0.5569999999999999
TWIST1,Ovary/Fallopian Tube,-0.1698704911821925,-0.4025771422496662,0.07600270249822016,0.9045,0.714,56,1926.0,1.0,False,0.44443165467625906
PARD6B,Ovary/Fallopian Tube,-0.6663105464166649,-0.7813833213074723,-0.49276054211692744,1.0,1.0,56,1331.0,1.0,True,0.0
ZNFX1,Ovary/Fallopian Tube,-0.2052415328489329,-0.4424202907544151,0.04425362233764285,0.9525,0.804,56,2122.0,1.0,False,0.38487272727272714
SNAI1,Ovary/Fallopian Tube,-0.0612324444589456,-0.3306049447771857,0.19129185289214368,0.686,0.498,56,2293.0,1.0,False,0.5569999999999999
SOX9,Ovary/Fallopian Tube,-0.04890101270477351,-0.28809473540869585,0.2380606317588414,0.644,0.4975,56,2002.0,1.0,False,0.5569999999999999
PAX8,Ovary/Fallopian Tube,-0.7191764860635284,-0.8350071975893107,-0.5825663406577954,1.0,1.0,56,1298.0,1.0,True,0.0
FOXA2,Ovary/Fallopian Tube,-0.5421054753247164,-0.7154306980920817,-0.33151209075881655,1.0,0.9995,56,1631.0,1.0,True,0.005142857142856576
SMARCA4,Ovary/Fallopian Tube,-0.272916507940164,-0.5066576303695332,-0.040248046478105926,0.983,0.9185,56,1963.0,1.0,False,0.22846153846153852
PPAT,Ovary/Fallopian Tube,0.07719977972962289,-0.1650330783828351,0.3380268303364906,0.2785,0.5135,56,1847.0,1.0,False,0.5569999999999999
FOXA1,Ovary/Fallopian Tube,-0.11320779298424288,-0.3598163631488438,0.15613391113499242,0.8085,0.606,56,2005.0,1.0,False,0.5210181818181818
PPARG,Ovary/Fallopian Tube,-0.3539911591754688,-0.561141013326663,-0.12408203525206168,0.9975,0.9815,56,1910.0,1.0,False,0.078923076923077
BTBD3,Ovary/Fallopian Tube,-0.18151881253371926,-0.4433515184369272,0.0674941350531062,0.906,0.741,56,2216.0,1.0,False,0.43367441860465117
BTG1,Ovary/Fallopian Tube,-0.12469332340181474,-0.37008468543324113,0.1429113635922421,0.824,0.615,56,1842.0,1.0,False,0.51975
