gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
FDFT1,Soft Tissue,-0.4755771310361053,-0.6792401047831282,-0.20773595356136815,0.999,0.997,45,1729.0,1.0,True,0.030857142857142885
ITGB5,Soft Tissue,-0.43597099904048675,-0.6687541140471531,-0.18504582733948927,0.9995,0.9915,45,1858.0,1.0,False,0.053999999999999694
GRHL2,Soft Tissue,-0.04959842131192055,-0.3329150002032883,0.23774224841554958,0.6345,0.528,45,2211.0,1.0,False,0.5098846153846154
ZNF671,Soft Tissue,-0.3159629871129559,-0.5681595454556845,-0.0332922535679257,0.981,0.937,45,2051.0,1.0,False,0.18899999999999983
MECOM,Soft Tissue,0.03188971734148127,-0.26542048810892954,0.33447073258933613,0.427,0.5055,45,1924.0,1.0,False,0.5110622009569379
PXN,Soft Tissue,-0.28714843210146257,-0.5469992363029152,-0.009604637037288644,0.974,0.917,45,2293.0,1.0,False,0.22133333333333324
HECTD1,Soft Tissue,-0.025364639133101913,-0.31221053633707063,0.2660312891556784,0.5665,0.5155,45,2252.0,1.0,False,0.5098846153846154
EZR,Soft Tissue,0.022889035475602837,-0.27059875639584674,0.30157756593069984,0.4425,0.4825,45,2249.0,1.0,False,0.5175000000000001
BAMBI,Soft Tissue,-0.3442512996184848,-0.5922346661316318,-0.08384529101497235,0.99,0.9615,45,2166.0,1.0,False,0.15726315789473677
MTAP,Soft Tissue,-0.33804795431493495,-0.5765105454169313,-0.06717521618651606,0.9875,0.9485,45,1883.0,1.0,False,0.17152941176470604
EP300,Soft Tissue,-0.22700650864879415,-0.4989395234621119,0.04512277271618492,0.935,0.822,45,2049.0,1.0,False,0.3432857142857144
PSMB5,Soft Tissue,0.048073526864963134,-0.2309405744153301,0.3575104733270169,0.389,0.54,45,2175.0,1.0,False,0.5098846153846154
CDC25B,Soft Tissue,-0.33772491228736323,-0.5744997034178905,-0.05692128575963573,0.988,0.947,45,2013.0,1.0,False,0.17152941176470604
FERMT1,Soft Tissue,0.031256171096929686,-0.286928646043425,0.2935723226060336,0.431,0.509,45,1578.0,1.0,False,0.5098846153846154
SMAD7,Soft Tissue,-0.10533963494529083,-0.41112860094825976,0.15378401042113876,0.761,0.6045,45,1905.0,1.0,False,0.5098846153846154
PIM2,Soft Tissue,-0.26104457339043285,-0.5052766327707972,0.03850423133143055,0.9635,0.884,45,2242.0,1.0,False,0.27056842105263157
KLF5,Soft Tissue,-0.3998593722826692,-0.64080333794617,-0.14325540934573328,0.9955,0.982,45,1928.0,1.0,False,0.09969230769230779
ELMO3,Soft Tissue,0.012138359003522226,-0.29089904477155604,0.30955475747979944,0.4645,0.4925,45,2272.0,1.0,False,0.5122429906542056
ESRP2,Soft Tissue,-0.24169058967980117,-0.5114182848923225,0.03141688863844183,0.9505,0.844,45,1946.0,1.0,False,0.32091428571428576
TRPS1,Soft Tissue,-0.30225887456883604,-0.5700332939412274,-0.03157798985955823,0.974,0.9115,45,2089.0,1.0,False,0.23031325301204827
